"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2024","122.41","122.22","122.75","121.81","359.00K","-0.10%"
"01/08/2024","122.53","122.03","123.00","121.62","447.34K","0.46%"
"01/06/2024","121.97","121.97","121.97","121.97","","-0.05%"
"01/05/2024","122.03","122.69","123.22","121.28","570.44K","-0.66%"
"01/04/2024","122.84","123.88","124.16","122.56","452.22K","-1.03%"
"01/03/2024","124.12","123.97","124.31","122.78","540.28K","0.25%"
"01/02/2024","123.81","124.47","124.66","123.25","498.70K","-0.45%"
"01/01/2024","124.38","124.56","124.66","124.31","4.82K","-0.10%"
"12/31/2023","124.50","124.50","124.50","124.50","","0.00%"
"12/30/2023","124.50","124.50","124.50","124.50","","-0.35%"
"12/29/2023","124.94","125.06","125.28","124.28","427.02K","-0.14%"
"12/28/2023","125.12","125.59","125.88","124.94","336.63K","-0.60%"
"12/27/2023","125.88","124.09","125.94","124.00","279.95K","1.31%"
"12/26/2023","124.25","123.91","124.31","123.81","119.16K","0.28%"
"12/25/2023","123.91","123.94","123.94","123.88","0.80K","-0.05%"
"12/24/2023","123.97","123.97","123.97","123.97","","0.00%"
"12/23/2023","123.97","123.97","123.97","123.97","","0.15%"
"12/22/2023","123.78","124.03","124.72","123.62","264.91K","-0.15%"
"12/21/2023","123.97","124.62","124.94","123.88","398.47K","-0.33%"
"12/20/2023","124.38","123.50","124.75","123.47","522.15K","0.58%"
"12/19/2023","123.66","123.53","124.16","123.34","343.85K","0.33%"
"12/18/2023","123.25","123.88","124.25","123.00","363.89K","-0.55%"
"12/16/2023","123.94","123.94","123.94","123.94","","0.13%"
"12/15/2023","123.78","123.62","124.28","123.03","509.87K","0.28%"
"12/14/2023","123.44","121.75","123.94","121.72","760.95K","1.46%"
"12/13/2023","121.66","119.47","121.91","119.41","534.09K","1.81%"
"12/12/2023","119.50","119.03","120.28","118.78","468.52K","0.42%"
"12/11/2023","119.00","119.12","119.16","118.28","308.36K","-0.18%"
"12/09/2023","119.22","119.22","119.22","119.22","","0.18%"
"12/08/2023","119.00","120.03","120.12","118.44","522.21K","-1.04%"
"12/07/2023","120.25","120.69","120.78","119.62","470.50K","-0.26%"
"12/06/2023","120.56","119.47","120.75","119.03","493.65K","0.96%"
"12/05/2023","119.41","117.91","119.53","117.84","501.05K","1.57%"
"12/04/2023","117.56","118.47","118.50","117.28","418.83K","-0.77%"
"12/02/2023","118.47","118.47","118.47","118.47","","0.26%"
"12/01/2023","118.16","116.72","118.53","116.41","585.89K","1.48%"
"11/30/2023","116.44","117.50","117.75","116.16","658.55K","-0.85%"
"11/29/2023","117.44","116.66","117.56","116.53","574.54K","0.88%"
"11/28/2023","116.41","116.06","116.66","115.62","530.74K","0.28%"
"11/27/2023","116.09","115.00","116.22","114.53","670.88K","1.09%"
"11/24/2023","114.84","115.94","116.25","114.75","372.46K","-0.49%"
"11/23/2023","115.41","116.00","116.25","115.25","90.14K","-0.41%"
"11/22/2023","115.88","115.94","116.50","115.47","744.89K","0.22%"
"11/21/2023","115.62","115.78","116.44","115.25","663.04K","-0.16%"
"11/20/2023","115.81","115.31","116.06","114.69","512.83K","0.30%"
"11/18/2023","115.47","115.47","115.47","115.47","","0.05%"
"11/17/2023","115.41","115.28","116.16","114.84","445.29K","0.09%"
"11/16/2023","115.31","114.25","115.56","114.19","461.01K","0.93%"
"11/15/2023","114.25","115.25","115.72","113.94","540.68K","-1.03%"
"11/14/2023","115.44","113.12","115.72","112.94","578.89K","1.91%"
"11/13/2023","113.28","113.09","113.41","112.38","340.05K","-0.09%"
"11/10/2023","113.38","113.16","114.03","112.69","450.04K","0.36%"
"11/09/2023","112.97","115.25","115.38","112.38","695.15K","-1.60%"
"11/08/2023","114.81","114.00","115.38","113.47","494.94K","0.74%"
"11/07/2023","113.97","112.75","114.34","112.47","457.73K","1.33%"
"11/06/2023","112.47","113.41","113.44","112.38","416.95K","-1.05%"
"11/03/2023","113.66","112.69","114.84","112.38","715.89K","1.03%"
"11/02/2023","112.50","111.16","112.97","110.97","705.76K","1.87%"
"11/01/2023","110.44","108.66","111.19","108.59","708.73K","0.91%"
"10/31/2023","109.44","109.00","110.38","108.56","725.18K","0.15%"
"10/30/2023","109.28","109.69","109.81","108.50","441.99K","-0.20%"
"10/27/2023","109.50","109.78","109.84","108.94","394.68K","-0.35%"
"10/26/2023","109.88","108.41","109.97","107.88","596.52K","1.36%"
"10/25/2023","108.41","110.28","110.50","108.28","507.00K","-1.45%"
"10/24/2023","110.00","109.75","110.50","109.25","526.44K","0.03%"
"10/23/2023","109.97","108.06","110.25","107.12","648.59K","1.38%"
"10/20/2023","108.47","107.84","108.88","107.53","518.01K","0.58%"
"10/19/2023","107.84","109.09","109.47","107.69","619.53K","-1.32%"
"10/18/2023","109.28","110.25","110.38","108.78","533.80K","-0.65%"
"10/17/2023","110.00","111.44","111.53","109.53","561.44K","-1.20%"
"10/16/2023","111.34","112.84","112.84","111.19","368.50K","-1.28%"
"10/13/2023","112.78","111.66","113.44","111.62","484.08K","1.18%"
"10/12/2023","111.47","113.84","114.31","111.22","670.94K","-1.68%"
"10/11/2023","113.38","112.00","113.94","111.97","649.08K","1.18%"
"10/10/2023","112.06","112.00","112.59","110.94","506.12K","0.03%"
"10/09/2023","112.03","110.56","112.25","110.34","196.84K","1.41%"
"10/06/2023","110.47","111.31","111.44","108.91","710.70K","-0.84%"
"10/05/2023","111.41","111.56","111.91","110.72","501.13K","-0.08%"
"10/04/2023","111.50","110.75","111.84","109.62","778.42K","0.76%"
"10/03/2023","110.66","112.56","112.75","110.50","706.91K","-1.53%"
"10/02/2023","112.38","113.75","113.75","111.97","540.08K","-1.23%"
"09/29/2023","113.78","113.78","114.75","113.38","795.48K","0.25%"
"09/28/2023","113.50","113.69","113.97","112.31","801.31K","0.00%"
"09/27/2023","113.50","114.69","115.47","113.34","687.28K","-0.77%"
"09/26/2023","114.38","115.00","115.72","114.31","551.07K","-0.40%"
"09/25/2023","114.84","116.94","117.00","114.69","513.76K","-1.77%"
"09/22/2023","116.91","115.94","117.09","115.72","441.26K","0.54%"
"09/21/2023","116.28","117.88","117.88","115.91","629.98K","-1.92%"
"09/20/2023","118.56","118.22","118.91","117.75","380.39K","0.29%"
"09/19/2023","118.22","118.94","119.00","118.09","339.82K","-0.47%"
"09/18/2023","118.78","118.44","118.97","118.12","237.03K","0.16%"
"09/15/2023","118.59","119.06","119.28","118.34","288.27K","-0.39%"
"09/14/2023","119.06","119.59","120.00","118.88","389.27K","-0.50%"
"09/13/2023","119.66","119.25","119.84","118.25","399.97K","0.18%"
"09/12/2023","119.44","119.03","119.53","118.91","245.87K","0.32%"
"09/11/2023","119.06","119.34","119.53","118.78","251.16K","-0.34%"
"09/09/2023","119.47","119.47","119.47","119.47","","-0.08%"
"09/08/2023","119.56","119.50","120.16","119.22","241.48K","0.21%"
"09/07/2023","119.31","119.16","119.53","118.81","253.16K","0.10%"
"09/06/2023","119.19","119.12","119.59","118.78","355.77K","0.08%"
"09/05/2023","119.09","120.25","120.25","118.94","365.49K","-0.71%"
"09/04/2023","119.94","120.16","120.19","119.84","34.24K","-0.18%"
"09/03/2023","120.16","120.25","120.25","120.06","2.35K","-0.15%"
"09/01/2023","120.34","121.44","121.91","119.91","444.53K","-1.11%"
"08/31/2023","121.69","121.34","121.97","121.19","443.23K","0.36%"
"08/30/2023","121.25","121.25","121.72","120.72","335.12K","0.02%"
"08/29/2023","121.22","120.28","121.53","119.75","450.55K","0.92%"
"08/28/2023","120.12","120.09","120.66","119.81","497.09K","0.31%"
"08/25/2023","119.75","119.81","120.28","119.16","682.71K","-0.08%"
"08/24/2023","119.84","120.28","120.72","119.69","812.12K","-0.32%"
"08/23/2023","120.22","118.41","120.47","118.38","569.78K","1.59%"
"08/22/2023","118.34","117.94","118.50","117.56","379.43K","0.39%"
"08/21/2023","117.88","119.22","119.31","117.66","431.83K","-1.12%"
"08/18/2023","119.22","119.00","119.88","118.84","323.48K","0.47%"
"08/17/2023","118.66","119.47","119.59","118.44","383.99K","-0.60%"
"08/16/2023","119.38","120.19","120.59","119.09","385.90K","-0.59%"
"08/15/2023","120.09","120.56","120.72","119.44","337.61K","-0.50%"
"08/14/2023","120.69","120.78","121.28","120.19","272.51K","-0.05%"
"08/11/2023","120.75","121.34","121.62","120.66","341.34K","-0.77%"
"08/10/2023","121.69","122.81","123.69","121.28","448.56K","-0.86%"
"08/09/2023","122.75","122.38","123.03","122.19","265.77K","0.25%"
"08/08/2023","122.44","121.41","123.16","121.38","347.47K","0.72%"
"08/07/2023","121.56","122.12","122.16","121.03","294.89K","-0.51%"
"08/05/2023","122.19","122.19","122.19","122.19","","0.15%"
"08/04/2023","122.00","120.56","122.28","119.78","496.84K","1.38%"
"08/03/2023","120.34","122.16","122.25","120.09","603.30K","-1.59%"
"08/02/2023","122.28","123.06","123.41","121.62","485.62K","-0.56%"
"08/01/2023","122.97","124.47","124.62","122.81","385.47K","-1.18%"
"07/31/2023","124.44","124.44","124.88","123.81","409.55K","0.15%"
"07/28/2023","124.25","124.00","124.66","123.28","397.04K","0.30%"
"07/27/2023","123.88","125.94","126.31","123.66","475.99K","-1.83%"
"07/26/2023","126.19","125.84","126.31","125.50","292.65K","0.53%"
"07/25/2023","125.53","125.97","126.19","125.31","281.46K","-0.50%"
"07/24/2023","126.16","126.25","127.06","125.91","255.92K","-0.15%"
"07/22/2023","126.34","126.34","126.34","126.34","","-0.03%"
"07/21/2023","126.38","126.25","126.94","126.12","246.02K","0.15%"
"07/20/2023","126.19","127.53","127.62","125.91","339.47K","-1.17%"
"07/19/2023","127.69","126.78","127.75","126.69","351.10K","0.72%"
"07/18/2023","126.78","126.44","127.38","126.41","268.89K","0.17%"
"07/17/2023","126.56","126.25","127.12","126.03","229.67K","0.09%"
"07/14/2023","126.44","126.88","127.19","126.22","280.46K","-0.44%"
"07/13/2023","127.00","125.66","127.06","125.50","423.03K","0.97%"
"07/12/2023","125.78","124.47","126.00","124.41","385.45K","1.13%"
"07/11/2023","124.38","124.06","124.75","123.97","241.59K","0.26%"
"07/10/2023","124.06","123.53","124.34","122.94","306.74K","0.25%"
"07/07/2023","123.75","124.16","124.47","123.25","387.04K","-0.23%"
"07/06/2023","124.03","125.50","125.53","123.59","414.98K","-0.97%"
"07/05/2023","125.25","126.78","127.00","125.16","394.26K","-1.33%"
"07/04/2023","126.94","126.78","127.00","126.38","42.32K","0.25%"
"07/03/2023","126.62","126.75","127.75","126.41","258.02K","-0.23%"
"06/30/2023","126.91","126.34","127.22","125.66","489.82K","0.59%"
"06/29/2023","126.16","128.25","128.31","125.94","436.76K","-1.63%"
"06/28/2023","128.25","127.56","128.41","127.44","290.38K","0.54%"
"06/27/2023","127.56","128.00","128.56","127.38","303.06K","-0.41%"
"06/26/2023","128.09","127.94","128.81","127.84","261.87K","0.14%"
"06/23/2023","127.91","127.06","128.62","127.00","336.62K","0.72%"
"06/22/2023","127.00","128.12","128.31","126.84","286.81K","-0.91%"
"06/21/2023","128.16","128.06","128.28","127.03","308.86K","0.08%"
"06/20/2023","128.06","127.38","128.34","126.38","348.43K","1.28%"
"06/19/2023","126.44","127.50","127.63","126.38","50.37K","-0.81%"
"06/18/2023","127.47","127.34","127.50","127.34","1.33K","0.10%"
"06/16/2023","127.34","127.84","128.03","126.81","283.97K","-0.34%"
"06/15/2023","127.78","126.97","128.31","126.25","352.85K","0.61%"
"06/14/2023","127.00","126.50","127.19","126.22","329.94K","0.59%"
"06/13/2023","126.25","127.28","128.41","126.12","368.82K","-0.68%"
"06/12/2023","127.12","127.31","128.09","126.66","311.50K","-0.30%"
"06/09/2023","127.50","127.50","127.69","126.81","246.33K","-0.09%"
"06/08/2023","127.62","126.38","127.69","125.84","303.08K","0.89%"
"06/07/2023","126.50","128.28","128.50","126.34","295.97K","-1.10%"
"06/06/2023","127.91","127.94","128.34","127.28","218.88K","0.00%"
"06/05/2023","127.91","127.81","128.25","126.78","287.42K","-0.02%"
"06/02/2023","127.94","129.06","129.09","127.81","299.44K","-0.70%"
"06/01/2023","128.84","128.31","129.50","127.81","340.61K","0.39%"
"05/31/2023","128.34","127.53","128.69","127.44","515.55K","0.64%"
"05/30/2023","127.53","126.16","127.78","125.69","404.20K","0.79%"
"05/29/2023","126.53","125.69","126.66","125.63","29.83K","0.67%"
"05/28/2023","125.69","125.84","125.88","125.41","3.58K","-0.18%"
"05/26/2023","125.91","125.81","126.44","125.28","268.95K","0.30%"
"05/25/2023","125.53","126.25","126.50","125.38","597.81K","-0.81%"
"05/24/2023","126.56","127.00","127.44","126.19","725.32K","-0.30%"
"05/23/2023","126.94","126.75","127.09","126.19","632.00K","0.13%"
"05/22/2023","126.78","127.44","127.75","126.62","347.27K","-0.30%"
"05/19/2023","127.16","127.94","128.19","126.81","381.46K","-0.59%"
"05/18/2023","127.91","129.00","129.28","127.78","359.49K","-0.68%"
"05/17/2023","128.78","129.22","129.66","128.69","365.02K","-0.26%"
"05/16/2023","129.12","129.75","130.38","128.69","398.79K","-0.51%"
"05/15/2023","129.78","130.59","130.75","129.62","264.15K","-0.72%"
"05/12/2023","130.72","131.56","131.94","130.53","227.83K","-0.62%"
"05/11/2023","131.53","130.69","132.25","130.53","345.27K","0.64%"
"05/10/2023","130.69","129.72","130.91","129.59","277.92K","0.77%"
"05/09/2023","129.69","130.00","130.50","129.56","234.94K","-0.15%"
"05/08/2023","129.88","131.16","131.41","129.81","217.75K","-0.83%"
"05/05/2023","130.97","131.78","131.94","130.41","237.63K","-0.87%"
"05/04/2023","132.12","132.94","133.00","131.44","391.12K","0.18%"
"05/03/2023","131.88","131.62","132.91","131.50","339.59K","0.33%"
"05/02/2023","131.44","129.69","131.75","129.59","351.41K","1.37%"
"05/01/2023","129.66","131.81","131.81","129.06","308.56K","-1.52%"
"04/28/2023","131.66","130.44","132.12","130.06","386.41K","0.96%"
"04/27/2023","130.41","131.47","131.62","130.22","277.42K","-0.99%"
"04/26/2023","131.72","132.22","132.66","131.41","282.78K","-0.50%"
"04/25/2023","132.38","130.97","132.62","130.94","312.91K","1.25%"
"04/24/2023","130.75","129.81","131.03","129.81","167.70K","0.65%"
"04/21/2023","129.91","130.44","130.94","129.75","209.71K","-0.31%"
"04/20/2023","130.31","129.66","130.72","129.62","236.60K","0.45%"
"04/19/2023","129.72","129.97","130.03","129.12","280.98K","-0.24%"
"04/18/2023","130.03","129.62","130.31","129.47","209.77K","0.22%"
"04/17/2023","129.75","130.81","130.97","129.53","227.47K","-0.74%"
"04/14/2023","130.72","131.84","132.06","130.56","262.80K","-0.83%"
"04/13/2023","131.81","132.69","133.03","131.69","261.16K","-0.26%"
"04/12/2023","132.16","132.41","133.47","131.47","282.97K","-0.17%"
"04/11/2023","132.38","132.56","133.00","132.03","187.34K","-0.14%"
"04/10/2023","132.56","133.09","133.59","132.19","154.94K","-0.40%"
"04/07/2023","133.09","133.91","134.06","132.97","57.07K","-0.75%"
"04/06/2023","134.09","133.72","134.44","133.66","203.68K","0.02%"
"04/05/2023","134.06","132.94","134.22","132.75","285.09K","0.71%"
"04/04/2023","133.12","132.16","133.22","131.16","257.34K","0.89%"
"04/03/2023","131.94","131.16","132.44","130.38","267.30K","0.59%"
"03/31/2023","131.16","130.28","131.53","129.69","327.38K","0.77%"
"03/30/2023","130.16","129.81","130.34","129.41","232.89K","0.27%"
"03/29/2023","129.81","129.94","130.22","129.19","240.22K","-0.10%"
"03/28/2023","129.94","130.34","130.78","129.81","232.73K","-0.31%"
"03/27/2023","130.34","132.56","132.59","130.16","251.09K","-1.51%"
"03/24/2023","132.34","131.38","133.28","131.19","401.32K","0.42%"
"03/23/2023","131.78","131.72","132.25","130.44","371.25K","0.62%"
"03/22/2023","130.97","129.88","131.88","129.25","376.05K","0.75%"
"03/21/2023","130.00","131.22","131.88","129.84","331.31K","-1.10%"
"03/20/2023","131.44","131.81","133.91","131.09","402.14K","-0.96%"
"03/17/2023","132.72","130.78","133.09","130.31","470.83K","1.63%"
"03/16/2023","130.59","132.19","133.50","130.44","605.09K","-0.84%"
"03/15/2023","131.69","129.38","133.06","129.03","787.27K","1.35%"
"03/14/2023","129.94","130.84","132.12","129.31","679.18K","-1.21%"
"03/13/2023","131.53","129.44","132.94","128.22","967.88K","1.69%"
"03/10/2023","129.34","126.12","129.59","126.09","716.53K","2.78%"
"03/09/2023","125.84","125.00","126.22","124.59","380.82K","0.40%"
"03/08/2023","125.34","125.28","126.41","124.69","409.38K","0.22%"
"03/07/2023","125.06","124.84","125.72","124.50","353.97K","0.35%"
"03/06/2023","124.62","124.94","125.88","124.53","280.49K","-0.21%"
"03/03/2023","124.88","123.16","125.00","122.94","368.76K","1.48%"
"03/02/2023","123.06","124.12","124.19","122.69","364.60K","-0.85%"
"03/01/2023","124.12","125.06","125.38","123.88","385.96K","0.00%"
"02/28/2023","124.12","124.19","124.38","123.25","25.64K","-0.08%"
"02/27/2023","124.22","123.94","124.53","123.44","188.12K","0.27%"
"02/24/2023","123.88","124.97","125.38","123.56","452.04K","-0.97%"
"02/23/2023","125.09","124.66","125.38","123.81","780.10K","0.43%"
"02/22/2023","124.56","124.16","124.94","123.94","905.40K","0.38%"
"02/21/2023","124.09","125.84","125.94","124.03","577.40K","-1.20%"
"02/20/2023","125.59","125.84","125.84","125.47","28.35K","-0.20%"
"02/19/2023","125.84","125.81","125.94","125.78","1.32K","0.05%"
"02/17/2023","125.78","125.31","126.00","124.44","311.61K","0.18%"
"02/16/2023","125.56","126.22","126.62","125.19","403.01K","-0.52%"
"02/15/2023","126.22","127.31","127.59","126.00","420.83K","-0.59%"
"02/14/2023","126.97","127.56","128.81","126.44","407.83K","-0.32%"
"02/13/2023","127.38","126.94","127.66","126.72","253.67K","0.35%"
"02/10/2023","126.94","128.03","128.09","126.81","288.80K","-0.74%"
"02/09/2023","127.88","128.91","129.41","127.78","327.93K","-0.36%"
"02/08/2023","128.34","128.28","128.91","127.88","317.28K","-0.05%"
"02/07/2023","128.41","129.03","129.34","128.16","370.63K","-0.46%"
"02/06/2023","129.00","130.03","130.06","128.75","313.05K","-0.82%"
"02/03/2023","130.06","131.81","132.28","129.59","406.57K","-1.31%"
"02/02/2023","131.78","131.41","132.69","131.25","389.64K","0.09%"
"02/01/2023","131.66","130.19","131.88","129.97","438.96K","1.37%"
"01/31/2023","129.88","129.84","130.59","129.47","442.63K","0.08%"
"01/30/2023","129.78","130.28","130.50","129.38","276.53K","-0.29%"
"01/27/2023","130.16","130.28","130.41","129.31","233.60K","-0.19%"
"01/26/2023","130.41","131.19","131.25","130.00","276.42K","-0.31%"
"01/25/2023","130.81","131.16","131.66","130.50","298.35K","-0.02%"
"01/24/2023","130.84","130.03","131.12","129.50","271.91K","0.77%"
"01/23/2023","129.84","130.53","130.75","129.56","237.19K","-0.48%"
"01/20/2023","130.47","131.81","131.84","130.09","308.15K","-0.97%"
"01/19/2023","131.75","132.06","132.97","131.28","310.17K","-0.23%"
"01/18/2023","132.06","129.50","132.28","129.44","508.87K","1.80%"
"01/17/2023","129.72","130.06","130.19","128.75","297.55K","0.07%"
"01/16/2023","129.63","129.84","130.13","129.31","31.44K","-0.19%"
"01/15/2023","129.88","130.03","130.06","129.75","1.93K","-0.10%"
"01/13/2023","130.00","130.56","131.31","129.84","312.43K","-0.51%"
"01/12/2023","130.66","129.19","130.97","127.94","467.71K","1.22%"
"01/11/2023","129.09","128.22","129.50","128.12","295.42K","0.68%"
"01/10/2023","128.22","129.59","129.84","127.94","281.41K","-1.30%"
"01/09/2023","129.91","129.16","130.03","128.50","304.13K","0.53%"
"01/06/2023","129.22","127.50","129.50","126.84","392.82K","1.33%"
"01/05/2023","127.53","127.50","127.81","126.47","253.82K","0.02%"
"01/04/2023","127.50","126.75","128.12","126.53","318.93K","1.01%"
